soil,pH,type,temp,rainfall,humidity,sowing_month,crop
alluvial,5.600751027186486,clay,27.182155381357443,201.80013947234085,61.314996796839516,6,rice
black,6.16209563813325,loam,24.33841727278409,31.76334993466991,54.18772978487237,11,wheat
laterite,5.8644199444827825,loam,25.446533189923656,159.26953183204,77.81072721249359,10,coffee
alluvial,7.00167746764331,loam,29.454472750596274,157.55962403870134,57.79738581683582,10,sugarcane
alluvial,6.619629049583031,clay,26.78371503673351,234.13639781997762,82.87516670459965,6,jute
mountain,5.416343779734442,loam,24.8413561812335,152.16481012645747,67.34431960126003,3,tea
mountain,5.2549844150685185,clay,28.23383923397585,234.65347121992264,70.01089031414166,3,tea
alluvial,6.176963163739963,clay,30.824569880692668,233.59943401985075,63.67549167585744,5,rice
alluvial,6.444109474989637,loam,24.451809912050948,35.95123716824874,54.272051586775646,12,wheat
mountain,4.578732616252956,clay,27.980976088190495,281.71970575463877,72.2904308520623,3,tea
laterite,5.753904340131372,loam,18.012522262068288,164.45525282166759,89.48735083231463,9,coffee
redandyellow,5.8689820795829135,loam,20.002564409542668,216.59298114571453,87.17079535090713,8,coffee
alluvial,5.663218638723062,clay,25.602445622262138,240.91914247872182,68.43492551531513,5,rice
redandyellow,5.587607257727173,loam,19.208448882566532,217.6820142671392,87.81174400476401,9,coffee
alluvial,6.047117545203477,clay,31.30228100572726,265.2982233029504,66.20042222153812,6,rice
mountain,4.683622376067375,loam,22.754468717223098,268.7042603416844,74.84479794936955,2,tea
alluvial,6.375204811486847,clay,20.121195330326003,90.61631895998079,55.55095285827206,9,wheat
alluvial,5.850786999215094,clay,33.17597065200868,180.92446156807264,69.51521414523671,6,rice
redandyellow,5.927143484755219,loam,22.440662975724265,147.27439646110068,76.2575372196573,10,coffee
laterite,6.447223286513934,loam,21.32884774154116,215.54196985801792,86.54948176196191,12,coffee
alluvial,6.310786669510981,clay,32.97444775985638,294.4411647177248,61.93900458070664,6,rice
black,6.714429660701967,clay,22.02267806089317,57.400189636977416,56.517567115516975,10,wheat
mountain,5.382988129153925,clay,20.697871141398085,238.86798050098946,70.39307363617657,5,tea
alluvial,6.651447650737184,loam,21.28185250187948,48.506127447008254,56.34292563117431,11,wheat
black,6.681022101031453,loam,25.158098181190123,74.25705120088158,64.52850444058846,7,maize
black,6.444966591116861,clay,22.482786933924768,69.6050436636949,51.31726632645902,10,wheat
alluvial,6.237978364418896,loam,22.86962778529253,84.11334180488309,57.95341086587095,9,wheat
alluvial,6.612707573399787,clay,26.166381173200687,210.82762775047556,75.62672269262173,5,jute
mountain,5.197546276373652,loam,26.926925811369458,280.7320693070732,74.25061004141304,3,tea
laterite,6.314144811181206,loam,33.791734869455084,99.63525712182972,51.73094774726147,6,cotton
mountain,5.290427571456596,loam,24.886207026572123,180.6011928537498,66.54315145483588,5,tea
alluvial,5.790918688953444,clay,33.40916378698739,281.16533873428847,61.4306204686303,6,rice
arid,6.467277562791081,sand,26.883272893509638,104.61124686475117,58.206213012076404,4,maize
redandyellow,6.3250962298288,loam,23.092606256671594,103.21858778315696,80.91378082996887,9,coffee
alluvial,6.268200276471006,loam,25.974353150456885,60.41953219652434,61.71859752393066,7,maize
laterite,6.150633262053601,clay,25.790013623791836,76.0624824174416,50.392089345060455,4,cotton
redandyellow,6.028268928666202,loam,23.414774397832232,121.18247471275834,80.23267074191422,10,coffee
alluvial,6.887049580747284,clay,23.758606138006314,89.89110125512201,55.800257324549776,12,wheat
alluvial,7.176278625804796,loam,30.386107461334756,157.62947599998793,50.441415127081356,11,sugarcane
alluvial,6.703412765264904,loam,31.83250017913484,145.15128598300788,58.306190646961525,11,sugarcane
alluvial,6.477076549085119,loam,31.96810187983374,185.16883701760187,76.4932258226138,5,jute
alluvial,6.877297205309535,loam,21.611916345735953,71.53691841512085,50.022420620778576,10,wheat
laterite,6.047039207066548,sand,21.802502075029697,77.84790872464647,51.59727188154365,5,cotton
arid,5.834239155226859,loam,25.961796710706267,84.63397405824111,59.72259919299326,5,maize
alluvial,5.609911962755791,clay,31.259119988214756,235.34906348869364,64.18455517882384,6,rice
redandyellow,6.852254677800086,loam,28.391501964600845,145.60523008380363,53.47513220248733,10,sugarcane
alluvial,6.653949522753749,loam,27.777371983406837,141.2744531948783,54.342078062102715,11,sugarcane
black,6.154710752803301,loam,29.769939026777756,52.11819816896256,52.985773980654535,2,cotton
black,6.086801576647894,loam,30.415129500344328,90.52554198120555,53.269938447894226,3,cotton
alluvial,6.123936397724204,loam,31.942310969134994,211.62088319667825,73.99891649389086,5,jute
alluvial,6.008036607317919,clay,25.081269593231504,185.34710168904826,79.37130464694602,5,jute
alluvial,7.293138903517015,loam,32.60500990828126,151.32815676834701,50.10215332824035,10,sugarcane
black,6.520859492744936,loam,24.825787463368478,101.01394588973608,55.170627359914064,4,maize
laterite,6.454811672225012,sand,30.890744040830555,81.3323549406634,59.976422180790365,2,cotton
laterite,6.458545953104986,loam,29.581169963089245,67.66799865995594,52.429058680702894,2,cotton
alluvial,6.225610963512699,clay,21.665319996225886,287.9228224213906,60.317034021463165,5,rice
redandyellow,5.747349151943233,loam,16.81164976546649,106.41983289082944,77.86310593875785,10,coffee
arid,6.041220307747634,loam,23.682274676555682,109.20266721574879,62.649253936264955,7,maize
alluvial,6.869879495506816,loam,21.54613411808625,95.85457174111954,56.84532479483246,10,wheat
black,6.570731888258593,sand,22.328335571046832,86.3865341894584,57.846474715081214,6,maize
redandyellow,5.866948852157176,loam,19.73447243434603,124.77989019930436,70.04828025434598,10,coffee
laterite,6.23874355449002,loam,20.78446651164383,151.49579874648902,82.49985417611869,10,coffee
alluvial,6.125645742530557,clay,29.427924696627038,233.5246240837679,73.04504237749778,5,jute
alluvial,6.632474910608025,loam,23.99888522341636,47.034096874416335,51.21114428753025,11,wheat
alluvial,6.011654893799584,loam,36.19021709277175,225.4560038674955,78.8756750560795,5,jute
black,6.545200643961648,sand,24.688726712449622,101.17094735108866,57.996668480242654,7,maize
redandyellow,6.685362635721242,loam,30.142861997612176,152.56643957544324,50.867614487363426,9,sugarcane
alluvial,6.233158758733208,loam,36.755813763213084,200.8774160060653,88.42260665686544,4,jute
alluvial,6.1239401778303435,loam,24.651312587106343,180.11173249354573,79.60805641979726,8,jute
black,6.293072075171022,clay,27.59829035192099,58.37322968125599,59.66522436638334,2,cotton
laterite,5.618674915915452,loam,23.268208488794627,228.43418845153934,79.50333687859334,11,coffee
mountain,5.110673576808582,loam,26.92760995150046,187.96237921694953,72.38083269621514,3,tea
mountain,5.262659528189297,clay,24.274704251271125,293.5908532124701,66.86110556732683,4,tea
mountain,5.221587376481176,loam,20.66530955095966,225.7625718825243,65.26784167199799,4,tea
alluvial,6.336915746085293,loam,26.18175863677422,174.75449068288515,70.48505942870152,7,jute
black,6.356118987690173,sand,22.606077413138976,102.89091237506838,60.583888045250184,6,maize
arid,5.96757977050096,sand,25.6963773855299,98.13955606216491,55.49248930721595,4,maize
redandyellow,6.277878130302473,loam,20.385039795835397,150.26823507972756,84.97806038436346,12,coffee
redandyellow,6.046829328779594,loam,16.912959967596972,143.3122424810302,89.27712131472751,9,coffee
laterite,6.199410421326956,clay,32.10465601612184,57.1098994756395,54.04629917725425,5,cotton
redandyellow,7.151458398349428,loam,37.48297762312551,154.83264160028094,57.00016913622886,10,sugarcane
redandyellow,6.516253245401337,loam,37.16699962994173,140.11939152210695,53.12352248479648,11,sugarcane
alluvial,6.410072109332542,clay,35.46369657648445,175.23482712987197,80.27518075396172,4,jute
redandyellow,6.2463063020525444,loam,26.832105672935192,235.14638885453024,88.37447622870745,10,coffee
laterite,6.145219222068188,clay,29.35143137544054,67.9713275480434,59.45394405931944,4,cotton
black,6.602452403173985,clay,22.367166335849404,52.10867692059644,54.82120807593495,11,wheat
alluvial,5.980599666067548,clay,24.9761604243663,229.68920941068444,81.2315663708761,6,jute
alluvial,6.131672263794724,clay,33.81269948137144,295.65068463877657,68.19919655930867,5,rice
redandyellow,6.4414182129663216,loam,22.512270431301566,142.81839957753218,89.65475037188159,9,coffee
black,6.527954257374545,sand,24.573670427104226,99.10138896458238,60.414788830125005,6,maize
black,6.024759945754137,clay,21.897102862810943,37.43832340889669,51.308609004956104,11,wheat
alluvial,6.39222178402979,clay,23.750607868538992,232.14643454821385,66.29533760677124,6,rice
arid,6.66136164611552,loam,23.811425561948084,104.445974455021,59.17084710377206,7,maize
alluvial,6.898662711359911,clay,20.613148379265244,37.145194130397805,57.06790370545154,10,wheat
black,6.45149782428687,loam,25.296248256781197,65.76174925707463,57.34888037601134,5,maize
alluvial,6.341791381797087,clay,33.02947802125205,287.34081820834075,69.24367321899433,5,rice
alluvial,6.810964089529938,clay,23.62067983026153,51.531059020936965,54.99897501255788,12,wheat
alluvial,6.127380471690461,clay,32.96775478392786,231.4147720289411,83.33069535278032,4,jute
black,7.045567950211728,loam,29.429201202851672,140.86195104529594,50.972275130985224,10,sugarcane
black,6.240979730130261,clay,33.610635134360265,77.70930765400291,57.14249595732336,3,cotton
black,7.296385133100929,loam,33.39620637148569,146.99447878316602,50.11378947057685,11,sugarcane
black,6.305113632804812,sand,25.858623210978983,74.47715696252826,55.72166718775617,4,cotton
alluvial,6.613800550836281,clay,30.815528598701388,161.22927861949523,85.38074428148806,6,jute
alluvial,6.736896344804346,loam,21.018155351842392,107.43558435394547,64.0374315787052,6,maize
mountain,5.1471184669871155,loam,22.02050436985051,290.262799651825,70.1396723445599,3,tea
alluvial,5.951958177056999,loam,31.15134444103594,218.83737971381834,73.60270082658606,5,jute
laterite,6.3720337172473664,loam,20.97185044810073,118.57834742719673,84.7613473018934,9,coffee
redandyellow,6.379759930887685,loam,20.264356784616407,149.6149261425736,82.36641441056781,9,coffee
black,7.4179883611831485,loam,32.371853138813364,140.08142486716545,53.46616003283097,9,sugarcane
alluvial,6.839010246846829,loam,21.219898832412817,81.41314225097808,50.11503473268504,11,wheat
alluvial,6.172406241910668,sand,23.591319568613883,98.26855480817567,63.56745211708553,7,maize
black,6.08833134547725,loam,25.51685259167396,79.03766304341482,57.65950567418263,3,cotton
redandyellow,6.017494939667922,loam,27.20689879198445,132.0155486991084,72.89304182184947,11,coffee
mountain,5.072900814605316,clay,28.225535636867782,206.64674557093923,72.21156747451525,2,tea
black,6.301256694316038,clay,20.489811713478836,31.67462550799924,57.3349320784993,11,wheat
alluvial,6.542487815504405,loam,32.999258169346106,172.66507174033984,87.47798975198174,5,jute
black,6.627874797869608,clay,24.428486963768044,82.85538751958114,53.44687012284413,10,wheat
alluvial,6.495777033449521,loam,22.422804881688883,30.0496181021417,57.79937169166392,12,wheat
mountain,5.278496059680136,loam,29.60818007581244,192.1674002323555,74.84063257632057,4,tea
laterite,5.842026177344721,loam,22.085943059237373,226.96494889770335,88.91902574899945,12,coffee
redandyellow,7.4676290525126525,loam,28.69489595847993,150.53620490788913,53.489466002756096,10,sugarcane
alluvial,6.7601083330495575,clay,32.29429330901765,205.75292286663156,81.56181366232211,8,jute
alluvial,6.279223901070013,loam,20.967122494581062,96.09019418238915,54.6701464371915,10,wheat
black,7.165907721320054,loam,28.72914449215764,141.84043081075896,52.1296745491705,10,sugarcane
alluvial,6.763742308946059,loam,27.906793701903283,203.6245063100148,86.64498000461013,8,jute
black,6.627184225147122,loam,22.452817348208733,75.75951384279526,54.78018601490909,10,wheat
arid,6.765493166716741,loam,22.200093993495305,102.27282478568847,55.540657121977745,5,maize
mountain,5.061576536802244,loam,23.715482544425246,268.50368008614544,70.8151666677323,5,tea
arid,6.514646179096831,loam,26.0460741671114,65.71267411415498,63.95889782515438,5,maize
alluvial,6.420149209464061,clay,23.871477604172288,78.54890792022309,53.89546828373561,10,wheat
mountain,5.381617366974677,loam,24.827325117575434,294.8646755475299,73.19448832671934,1,tea
laterite,6.421218190550664,sand,22.077243859697777,88.89997449731977,57.093463350667335,3,cotton
black,6.824453970718246,loam,21.275111155876772,63.9128775757848,59.777179479648495,10,wheat
redandyellow,6.667952295550771,loam,32.43982802770398,140.64722238229308,55.24912624724741,11,sugarcane
alluvial,6.512092380743093,loam,35.98188827941917,189.28964562725727,80.4161289379993,6,jute
laterite,6.271260624761833,loam,16.328185604724524,148.7598829915914,80.33648080133949,10,coffee
alluvial,6.2522323617111875,clay,29.679708907292138,165.23898860743867,70.36672652765915,6,jute
alluvial,6.550157686185486,loam,24.12477743694354,70.83584524310278,60.418714640317546,6,maize
redandyellow,6.127979049897933,loam,26.68197671780705,238.82242377574042,79.50309140092415,10,coffee
redandyellow,5.631408131845608,loam,22.05777841156951,108.7386965449294,84.83333728069218,8,coffee
alluvial,6.792448994548128,sand,24.930371816615445,102.15615657022896,55.1592020628934,4,maize
black,6.125725667629955,sand,25.09637660708685,73.9331146502727,59.43224569721523,7,maize
black,6.833930212012113,loam,21.75288740019386,44.483281990370934,54.600433895527885,11,wheat
alluvial,5.802641775243301,clay,28.681337905390045,209.98595830204624,75.02304432426813,6,jute
alluvial,6.013952789803289,clay,24.983328418746616,205.58537485211167,63.25982660511846,7,rice
black,6.957163284587706,clay,24.347632816123326,30.58337443675127,51.788500208519956,11,wheat
laterite,6.431722274473157,clay,32.002001644133024,84.64776306079975,54.92850929295157,5,cotton
alluvial,6.3722256938304405,clay,35.16075221035328,164.17856013658215,70.26191672890437,7,jute
mountain,4.887028054504222,loam,27.617944986685625,299.26640128797646,65.99961012821463,2,tea
mountain,4.7204738815225555,loam,20.691290461226274,170.36882444261553,67.47476871973137,4,tea
alluvial,6.033580547807343,loam,27.117312469026324,234.41398645672655,73.45475839808478,5,jute
laterite,6.059216419191764,clay,22.763747297955895,98.84570684767019,55.09850183618237,5,cotton
alluvial,6.81958964842268,loam,37.334946914659994,154.1313315421078,58.06844056822349,9,sugarcane
laterite,6.365413282447475,loam,23.618940087544406,180.40500514561015,73.262622077114,11,coffee
black,6.79794649694048,loam,23.059905926290895,35.19675667234371,51.07056975053881,11,wheat
alluvial,5.896143103394088,clay,26.31882415926962,225.17539218049842,78.72204036382476,7,jute
alluvial,5.556271383857475,clay,28.101122400844627,281.7065770969078,62.36352405132973,5,rice
alluvial,6.660878143271009,loam,20.207890561159125,83.48531625904454,57.25301279857422,11,wheat
black,6.971852388454523,loam,20.430893275223774,95.24081580817843,50.69174306171163,10,wheat
alluvial,5.834902158121892,clay,30.12098310073783,189.59818102785434,64.5864558456486,5,rice
alluvial,5.687480664863742,clay,27.7841978966201,204.2125923604604,64.60624386839774,7,rice
alluvial,6.194032029550197,clay,24.27910203626444,181.31890680532888,68.34051981181166,5,rice
laterite,5.573071973158478,loam,26.13551713031105,156.61865765600822,81.50662355889267,10,coffee
alluvial,5.9265932162690405,loam,23.986961712915665,87.2180881178517,62.23720337111314,7,maize
black,6.136811938181677,sand,25.687166411999694,60.0542182090042,64.39004332672863,5,maize
alluvial,6.818737128435078,clay,22.935375722025224,82.84631518018696,59.55624354000279,11,wheat
black,6.85958686363494,loam,20.671250942764946,45.78172953183948,57.583248534167275,10,wheat
black,6.277941660684353,loam,25.285459552109202,67.95460297588525,57.55017232724896,7,maize
alluvial,6.376629951235203,sand,21.772835373625675,91.20330701641439,59.95642319134066,5,maize
black,6.323645731681754,clay,27.176805404516145,50.29413035454952,53.71707867732861,2,cotton
black,7.391707084023772,loam,37.86417111784915,154.5814546303374,54.184959161702196,8,sugarcane
mountain,4.672344807383346,clay,29.2302867251628,261.0729556080582,73.31309322103978,3,tea
alluvial,7.435538498279056,loam,35.85491800550964,151.9902087000739,50.70575291989648,9,sugarcane
mountain,5.313915869739355,clay,29.06146239410853,260.4028328238086,72.42097742782111,4,tea
mountain,5.141070608299416,clay,26.14884460180957,293.4618359633566,69.82644294431171,2,tea
arid,6.27594749649443,sand,25.9172756415661,72.93129234347677,61.56758719317885,7,maize
alluvial,6.330333275023838,loam,23.92531048074052,83.79576888435581,52.14087781011017,10,wheat
mountain,4.794106456843258,loam,23.25108207206233,279.6876375759275,65.82859992126343,2,tea
alluvial,6.939941351040384,loam,20.609068083000604,58.9358156919152,54.26922701235851,10,wheat
mountain,4.88747234581131,loam,21.87217349965659,251.39823541186803,67.64304023090287,4,tea
alluvial,6.354486364376864,clay,28.768637643589848,213.64377049968022,65.67488504912383,5,rice
black,6.516182015672232,loam,35.91009767038396,146.9701251796496,53.744210209995785,11,sugarcane
redandyellow,5.803863055660585,loam,26.822795428652032,224.57430747444573,89.64704001874225,11,coffee
laterite,6.433812703504605,loam,22.523921354418913,89.70776482044401,50.896614004345196,6,cotton
alluvial,6.42351016165688,clay,24.09478734410485,291.18475874514473,68.18002434617993,4,rice
alluvial,5.602587863867312,clay,27.045538676592635,220.9999221461531,62.33005901914225,4,rice
black,6.276336795501683,loam,30.512651358995374,53.30611637431114,54.62300014070898,3,cotton
alluvial,6.259341790579658,clay,28.801514041319646,163.13520539626688,73.64352804772759,6,jute
black,6.200119829054037,sand,25.18959851620665,96.13324580921082,58.13524987334851,7,cotton
alluvial,6.045211308644308,clay,33.658210204983476,245.4591373761357,79.59690938292647,5,jute
redandyellow,6.482063251036204,loam,18.053494717925815,135.21370073799568,88.408834482164,8,coffee
laterite,6.202167269638374,sand,22.567110031684955,92.14254291123494,51.84258501284008,5,cotton
laterite,6.052849615286002,clay,30.19214081738443,74.25348713592255,55.84873703533446,7,cotton
black,6.510920605546844,loam,21.86599998793702,59.17721616200362,52.69730026617637,10,wheat
laterite,5.843065987806171,loam,17.402257524775873,158.89605486021216,89.19330113411971,9,coffee
laterite,6.465029025835941,clay,30.0789801875724,51.55798263470405,50.73451809394268,2,cotton
redandyellow,5.852189927422627,loam,22.623283014165214,238.20572927774836,75.39272318218418,10,coffee
mountain,5.176203544168127,clay,24.17043704705743,194.0401305083213,70.83687315729286,3,tea
alluvial,6.204259908164415,clay,29.51476928489683,204.50451201838493,85.95845522981001,4,jute
black,6.38168861659415,clay,31.408426048002053,70.63071053033019,51.324543322709694,4,cotton
mountain,5.01274391566667,loam,23.876661270014274,232.35200937507923,67.16223152672758,5,tea
black,7.026647086307862,loam,37.1562031641088,151.06627266359538,55.76263375369801,9,sugarcane
alluvial,6.177353631575487,clay,30.59271434082828,293.8223528361116,64.02725863471082,6,rice
alluvial,6.196451142136297,clay,30.299744592185913,219.66092271666753,84.9837808263936,8,jute
redandyellow,6.453658960476478,loam,21.38237687205946,139.65443976862736,75.7157479446208,9,coffee
alluvial,6.659568323629662,loam,25.78969874198966,66.82611232636023,57.83424507722715,6,maize
laterite,5.873076487917686,loam,25.304921123076376,102.21036496349828,71.3098952392437,10,coffee
redandyellow,6.212519097118397,loam,26.267490233473126,189.58001023944496,87.20185348368082,8,coffee
laterite,6.459772939801026,loam,16.53474862291593,134.23063150257434,88.89285676139927,9,coffee
alluvial,6.096044546616196,clay,24.654497579118438,219.37169008753537,60.52600795215743,6,rice
laterite,6.413684501922192,loam,32.379441287785454,60.68678225849562,58.285299614724444,4,cotton
alluvial,5.883142355500991,sand,24.25215424031558,85.75718576360671,55.749562180966485,8,maize
black,6.7567461803428595,sand,25.01030453150437,104.8383091542539,57.59352638240241,6,maize
arid,5.818281692082658,loam,21.219365326414334,98.42490554483108,59.63529624860765,4,maize
alluvial,6.655916867414177,loam,32.78904869215283,159.70567231791668,84.81088128040669,7,jute
redandyellow,7.065896082310741,loam,36.14595517519628,143.44819383695696,51.033690389439215,11,sugarcane
black,6.21080614003039,loam,20.009485903801096,65.02296083254208,56.16365576815402,9,wheat
black,6.242838127322932,loam,23.138266539410242,72.50560779770274,50.48827775936571,12,wheat
alluvial,6.313644231567993,sand,25.37749029486895,68.5117744417678,57.952214143781426,7,maize
arid,6.664315423558484,sand,26.741281178001678,67.20859202898765,61.07506529156392,5,maize
black,7.441184489693679,loam,33.68715909865037,143.22874357172614,50.33020893430833,12,sugarcane
alluvial,6.924389717769667,loam,20.04879119874247,97.66438820936465,53.739574754609635,10,wheat
mountain,4.551317228781576,clay,23.25325781867823,224.82910997900478,65.31601430406602,1,tea
mountain,4.664773886752729,clay,25.72099742581446,217.24132092086222,72.51508342228627,1,tea
mountain,5.142761912117419,loam,29.90825288256908,197.43443507805895,65.11518782581881,3,tea
redandyellow,6.826995287726719,loam,34.67275664084952,146.67877074947123,59.49699611981048,11,sugarcane
black,6.642131834414504,loam,25.25160475720403,69.82732698724318,64.32991324528028,4,maize
redandyellow,5.602756648809177,loam,25.469234749981446,249.8441702932985,80.98441481404625,12,coffee
alluvial,5.950547931805021,clay,34.40433096214179,248.19651485906917,70.94178385070916,6,jute
alluvial,6.337602166263544,loam,34.74840771438368,209.4290600826069,87.82649726088363,8,jute
alluvial,6.18991672631684,clay,26.935675079707654,168.35019763348163,72.01613262462226,5,jute
black,6.066339062974802,loam,22.065728418652974,39.74273459395956,59.85235830977063,10,wheat
black,6.484851806718073,loam,22.71421850245393,98.00826484340021,55.95351531356719,5,cotton
alluvial,6.072218463554292,loam,28.615914646063285,151.67034123859975,89.92694840658612,6,jute
black,6.370342528496113,loam,21.90444481266104,88.22025858752438,57.474213765087065,7,maize
mountain,5.3074839791452035,clay,27.4591726195008,233.4586112453963,67.90712401071397,4,tea
alluvial,5.584935798474591,clay,24.216080998883044,185.52404075175218,69.64768347127053,5,rice
redandyellow,5.603500390704899,loam,15.322498175953061,238.0151459459188,73.96932744205746,10,coffee
alluvial,6.718759772611407,loam,37.155793963115016,141.38215831498113,54.60522153441136,10,sugarcane
black,6.0932135876933184,sand,33.00853736597899,67.0522815282366,58.04444153728309,3,cotton
alluvial,6.762981606297712,loam,30.15245168152253,208.83441079069297,80.35640519344987,5,jute
alluvial,6.795407390309211,loam,36.08395751303388,223.92610619760134,88.22564816947488,7,jute
alluvial,6.528476824584911,loam,28.439895093056247,158.3341150312144,55.53931403432183,11,sugarcane
laterite,6.045715845770263,loam,31.173569415998486,81.8985062972717,54.62103029613255,3,cotton
black,6.4525464071530685,clay,23.557699664845835,85.41097149235131,55.59938611817079,11,wheat
alluvial,6.751556862275137,clay,22.878458724070644,38.67914077421381,56.9879095486918,10,wheat
alluvial,6.371327179732511,loam,28.100803641851577,179.2984040098527,74.62472813208002,8,jute
laterite,5.979515095736955,loam,27.02468495373148,226.2121032258775,71.12217384844126,8,coffee
redandyellow,5.9921857086332215,loam,23.55181912511646,222.29515231554223,70.00992996524019,8,coffee
redandyellow,5.771349999332539,loam,19.725294905352936,108.22411027950373,70.69782474969499,11,coffee
laterite,6.276129582197821,clay,31.0575645456332,82.57354323096926,53.00214655695599,3,cotton
redandyellow,5.508412629033393,loam,24.38789561009936,143.85256016708036,76.76546754225714,11,coffee
alluvial,6.077571018715642,clay,27.08847483220555,280.7724880278343,68.78573835700827,5,rice
redandyellow,5.924064843602094,loam,23.253569769509554,151.79103198654957,75.62892850795825,11,coffee
black,6.928508338791687,loam,32.758248513741805,141.47032781152058,50.188463836420226,11,sugarcane
laterite,6.4872265292849045,sand,29.397556405536584,99.36670257991523,55.76286191988,6,cotton
mountain,4.639556503214471,clay,24.920595577054815,238.52186731956624,71.67915598086331,1,tea
alluvial,6.191220473229157,clay,25.999711787052515,194.43646829775025,77.42150013233467,5,jute
alluvial,5.607482068959297,clay,35.47828651334042,243.06285049188043,69.51258541672036,4,rice
mountain,4.591980411190442,clay,27.017114421435423,235.2544509518252,70.23071752353141,2,tea
laterite,6.158599224707469,clay,24.271106298869938,80.8281699200058,53.933207920599536,3,cotton
laterite,6.336311351059193,loam,25.750040099649844,168.36994511111106,82.20478231960365,8,coffee
redandyellow,7.2159104559094125,loam,31.468160841746325,156.68900340080978,51.99911157394011,8,sugarcane
black,6.463060202035625,loam,26.394848149026526,79.97192416314567,58.58065086017338,6,maize
alluvial,6.514747702774227,loam,26.64996143472549,95.4982247863596,64.39433262533967,4,maize
alluvial,6.071501489776458,loam,25.90919306895221,61.163540653490614,62.865037730684826,6,maize
black,6.265556118814844,loam,26.78611972857204,94.49064332002071,60.99726250477636,4,maize
laterite,6.395199890392228,clay,27.6192624944277,58.932973172028966,57.63755276839844,7,cotton
alluvial,7.097480450483404,loam,32.57521647943874,156.85333623919894,57.48089534379514,9,sugarcane
mountain,5.149917517236389,loam,21.598404904020402,178.68994317944578,70.21349604055985,3,tea
laterite,6.238155396020776,loam,24.62830229953206,137.8581441604606,74.07265521562428,10,coffee
alluvial,6.246753912797837,clay,26.61081024819927,241.00504889853033,80.8640237805598,6,jute
mountain,5.259369903599358,loam,23.159669902772638,155.19715025367222,70.69846377454537,1,tea
alluvial,6.0729705222133585,clay,21.554726697118596,52.42551523655119,57.6184075940768,9,wheat
redandyellow,5.935226426272763,loam,16.254982072523227,233.41112828018942,79.17799701127487,11,coffee
alluvial,5.845085869640839,clay,24.574026077312293,220.065123065813,78.5250639314784,6,jute
alluvial,6.750263149319392,loam,30.970493770557045,214.32285994890594,87.28050007516818,5,jute
black,6.467557848659549,loam,24.38390203867915,66.49351395090696,57.42092266861766,4,maize
mountain,5.1467150381629665,clay,23.124003875727674,224.29883600470396,68.15486274872086,5,tea
arid,5.8087421012450555,loam,22.591665085381702,76.64892088787849,61.491680684476144,6,maize
redandyellow,6.2262263006867835,loam,21.98114487552312,170.45804388410957,82.66689673670228,9,coffee
alluvial,6.534079538162718,clay,21.600800649293596,71.9816603760222,58.490935198248025,10,wheat
redandyellow,5.648923467243529,loam,15.47640689891736,207.89141420927155,76.30903917224356,9,coffee
alluvial,5.988551033719743,clay,30.387254740862723,232.06621903300555,69.56824678433978,6,rice
black,6.181223165001753,sand,33.504530669265584,92.98660452156977,52.38183278109095,5,cotton
black,6.937449282877497,loam,34.073799892260645,158.29484068554683,51.43973214300099,11,sugarcane
arid,6.202735160491474,sand,23.434715091241273,60.335914130016995,63.702830865802554,6,maize
laterite,6.1343339519340105,loam,29.822672381101516,72.99691955950999,58.203403003436364,6,cotton
alluvial,7.2812417409268715,loam,35.46752268765803,153.12892248311522,52.28354570220876,11,sugarcane
alluvial,7.006192837194709,loam,36.58326686533836,149.02579499977622,55.22011858326516,8,sugarcane
redandyellow,5.955734846059399,loam,22.76807957510946,127.04373009880794,79.59893226377845,10,coffee
redandyellow,6.313453964718385,loam,24.795225875849553,155.3184266936803,85.04701754250276,10,coffee
redandyellow,6.032531272279065,loam,18.351820868261917,229.7424248281194,81.21468573089591,10,coffee
alluvial,5.931632833848153,clay,25.746458476749886,281.3731880604786,61.241900477025524,6,rice
alluvial,6.38178328698135,loam,21.03857580744367,74.24641632745177,62.17686147800145,8,maize
alluvial,6.786719395775281,clay,28.000589495588876,172.94922373674623,80.0794562072316,6,jute
alluvial,5.7525172177640975,clay,33.345652784776306,284.408493170841,60.50391486859771,5,rice
black,6.655630492304461,loam,22.67215366684742,63.28926071245802,58.47649914895321,12,wheat
redandyellow,6.73981375065654,loam,37.858336427174024,148.13064340233026,53.50913967609038,10,sugarcane
black,6.984885530491034,loam,35.576397160438134,145.80499961679746,57.94385409492631,11,sugarcane
mountain,5.0611927791938465,loam,22.119004858960686,166.24038886498178,65.60873755950414,2,tea
laterite,6.0495986605238,loam,21.45058226985701,70.7498682873534,54.054866617897034,4,cotton
alluvial,6.126134522207046,loam,22.998767624982158,46.81701113382891,59.43427926181694,10,wheat
black,5.809815913267415,sand,24.27782088347712,87.06678560618052,59.17005562339851,8,maize
alluvial,6.595725333594829,clay,35.53145423925655,169.4466419794944,82.71933099045239,7,jute
laterite,6.405125622825245,loam,15.382895887717062,204.81458130025032,88.57184747092822,11,coffee
alluvial,6.290415088032207,clay,23.532414599788318,295.0702557295314,63.749942930223625,6,rice
redandyellow,7.165086472746729,loam,30.600472895347252,150.49248840429152,51.267168294274846,11,sugarcane
black,6.209536043282289,loam,20.62434531646306,88.4680661800777,57.48714750650083,11,wheat
alluvial,6.35199505805151,loam,34.190566833078336,175.8160334092151,79.84965768683546,7,jute
